x,Strongly disapprove,disapprove,Neither approve or disapprove,Approve,Strongly Approve
55.37185929648241,0.0566025885220957,0.06961353224963573,0.1543065077152191,0.23149201193067503,0.48798535958237443
55.70854271356784,0.0568560888545942,0.0698215070871826,0.15459478960404266,0.23162900613621906,0.4870986083179615
56.04522613065327,0.05711048244580257,0.07002976237398323,0.15488286390614153,0.23176497043944028,0.4862119208346324
56.381909547738694,0.05736577118077049,0.07023829691634889,0.1551707274576281,0.2318999029326969,0.4853253015125556
56.718592964824126,0.05762195694231112,0.07044710951295194,0.15545837709177907,0.2320338017220696,0.48443875473088827
57.05527638190955,0.05787904161096547,0.07065619895482578,0.1557458096390913,0.2321666649274053,0.4835522848677122
57.391959798994975,0.05813702706496642,0.0708655640253662,0.1560330219273377,0.2322984906823612,0.4826658962999685
57.72864321608041,0.05839591518020273,0.07107520350033222,0.15632001078162377,0.23242927713444878,0.4817795934033925
58.06532663316583,0.05865570783018281,0.0712851161478476,0.15660677302444292,0.23255902244507698,0.4808933805524497
58.402010050251256,0.058916406885998765,0.07149530072840214,0.15689330547573382,0.23268772478959482,0.48000726212027045
58.73869346733669,0.05917801421629003,0.07170575599485281,0.15717960495293692,0.2328153823573349,0.47912124247858534
59.07537688442211,0.05944053168720705,0.0719164806924267,0.15746566827105046,0.2329419933516555,0.4782353259976603
59.41206030150754,0.05970396116237488,0.07212747355872183,0.15775149224268858,0.2330675559899823,0.4773495170462324
59.74874371859297,0.05996830450285675,0.07233873332370996,0.15803707367813746,0.23319206850385088,0.47646381999144494
60.085427135678394,0.06023356356711744,0.07255025870973926,0.15832240938541287,0.23331552913894782,0.4755782391987826
60.42211055276382,0.06049974021098679,0.07276204843153602,0.15860749617031794,0.2334379361551518,0.47469277903200746
60.75879396984925,0.0607668362876228,0.07297410119620812,0.15889233083650034,0.2335592878265748,0.4738074438530939
61.095477386934675,0.06103485364747503,0.07318641570324812,0.15917691018551,0.23367958244160214,0.4729222380221647
61.4321608040201,0.061303794138247616,0.07339899064453569,0.15946123101685727,0.23379881830293303,0.4720371658974264
61.76884422110553,0.061573659604862455,0.07361182470434151,0.15974529012807082,0.23391699372762087,0.47115223183510435
62.10552763819096,0.06184445188942218,0.07382491655933081,0.16002908431475582,0.23403410704711158,0.4702674401893796
62.44221105527638,0.062116172831172954,0.0740382648785671,0.1603126103706522,0.23415015660728433,0.4693827953123234
62.77889447236181,0.06238882426646764,0.0742518683235156,0.16059586508769363,0.23426514076848926,0.4684983015538339
63.11557788944724,0.0626624080287283,0.07446572554804837,0.16087884525606522,0.23437905790558677,0.46761396326157134
63.45226130653266,0.06293692594840894,0.07467983519844795,0.16116154766426316,0.2344919064079855,0.46672978478089444
63.788944723618094,0.06321237985295848,0.07489419591341172,0.16144396909915343,0.23460368467968046,0.4658457704547959
64.12562814070353,0.06348877156678288,0.07510880632405738,0.16172610634603057,0.23471439113929038,0.4649619246238388
